time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-04-02T09:19:41.830Z,-5.5064,152.6745,35.96,4.6,mb,,161,1.402,0.82,us,us10001t2q,2015-04-02T17:22:36.517Z,"121km SSW of Taron, Papua New Guinea",earthquake
2015-04-02T07:42:02.840Z,-28.511,-71.1538,46.07,4.9,mb,,146,0.325,1.17,us,us10001t29,2015-04-02T16:10:18.000Z,"39km W of Vallenar, Chile",earthquake
2015-04-02T07:06:03.870Z,37.792,-121.9868333,10.03,3.61,mw,235,45,0.005873,0.14,nc,nc72424876,2015-04-14T22:33:51.098Z,"1km NNW of San Ramon, California",earthquake
2015-04-02T06:46:18.920Z,37.106,-121.8233333,4.27,2.62,md,137,26,0.009474,0.15,nc,nc72424866,2015-04-06T23:41:07.251Z,"8km NNE of Day Valley, California",earthquake
2015-04-02T04:17:08.300Z,18.6732,-155.9618,102.4,2.7,Ml,,309.6,0.41322503,0.33,hv,hv60885156,2015-04-02T15:11:01.180Z,"48km SSW of Hawaiian Ocean View, Hawaii",earthquake
2015-04-02T04:10:09.980Z,-17.8834,-178.5957,560,5.9,mww,,20,3.195,0.61,us,us10001t0z,2015-04-15T04:53:38.045Z,"269km SE of Lambasa, Fiji",earthquake
2015-04-02T03:58:11.000Z,36.1186,-97.5638,5.428,3.4,ml,,61,,0.45,us,us10001t4b,2015-04-14T22:54:15.202Z,"18km N of Crescent, Oklahoma",earthquake
2015-04-02T03:56:43.580Z,18.9307,121.4204,58.44,4.3,mb,,118,1.649,0.74,us,us200025lr,2015-04-14T03:30:15.559Z,"44km NE of Namuac, Philippines",earthquake
2015-04-02T03:51:43.350Z,36.051,-89.8251667,10.91,3.6,mw,70,50,0.06869,0.16,nm,nm60096021,2015-04-13T03:55:23.040Z,"3km S of Steele, Missouri",earthquake
2015-04-02T03:44:00.900Z,36.1175,-97.5619,5.157,2.7,ml,,62,,0.38,us,us10001t0l,2015-04-14T02:40:08.564Z,"18km N of Crescent, Oklahoma",earthquake
2015-04-02T03:43:11.670Z,53.8086,-164.2009,21.95,3.3,ml,,202,0.702,0.4,us,us2000257b,2015-04-14T02:21:42.105Z,"109km ESE of Akutan, Alaska",earthquake
2015-04-02T03:23:23.970Z,-5.7776,152.3319,86.09,4,mb,,119,6.266,0.28,us,us200025lp,2015-04-14T02:18:34.370Z,"157km S of Kokopo, Papua New Guinea",earthquake
2015-04-02T03:18:40.500Z,36.9426,-97.6229,1.494,2.6,ml,,90,,0.5,us,us10001t4t,2015-04-14T02:02:37.317Z,"10km S of Caldwell, Kansas",earthquake
2015-04-02T03:05:17.700Z,36.1193,-97.5614,4.842,3.3,ml,,61,,0.7,us,us10001t09,2015-04-13T02:20:23.503Z,"18km N of Crescent, Oklahoma",earthquake
2015-04-02T02:56:09.480Z,-4.4576,102.6614,61.63,5.1,mb,,27,0.308,0.56,us,us10001t06,2015-04-14T01:44:08.287Z,"83km SW of Pagaralam, Indonesia",earthquake
2015-04-02T02:27:07.100Z,42.19,26.32,5,4,mb,,,,2.01,us,us10001t4w,2015-04-14T00:25:18.697Z,"11km N of Topolovgrad, Bulgaria",earthquake
2015-04-02T02:10:47.900Z,36.7753,-98.0307,5.301,3.5,ml,,109,,0.64,us,us10001szu,2015-04-13T02:11:59.088Z,"26km W of Medford, Oklahoma",earthquake
2015-04-02T01:15:19.490Z,29.2615,-42.8917,10,4.6,mb,,83,33.504,0.64,us,us200025lm,2015-04-13T01:43:29.280Z,"Northern Mid-Atlantic Ridge",earthquake
2015-04-02T00:56:39.640Z,28.7119,86.3512,63.1,4.6,mb,,83,5.819,0.52,us,us10001szi,2015-04-02T08:59:18.973Z,"72km NNE of Chongdui, China",earthquake
2015-04-02T00:46:14.420Z,36.5861,-97.6157,5,3,mb_lg,,64,0.307,0.34,us,us10001sze,2015-04-03T11:51:02.795Z,"26km SSE of Medford, Oklahoma",earthquake
2015-04-02T00:44:54.100Z,14.8081,-91.454,148.62,4.8,mb,,73,0.365,1.13,us,us10001szg,2015-04-02T08:47:22.692Z,"1km SSW of Cantel, Guatemala",earthquake
2015-04-01T23:50:25.110Z,-20.8692,-179.0914,566.26,4.5,mb,,226,4.114,0.84,us,us10001szb,2015-04-15T03:40:29.357Z,"47km WSW of Ndoi Island, Fiji",earthquake
2015-04-01T23:49:16.000Z,63.0968,-150.7432,124.2,2.7,ml,76,50.3999959680003,,0.5,ak,ak11543889,2015-04-15T01:30:42.040Z,"92km NNW of Talkeetna, Alaska",earthquake
2015-04-01T23:48:20.000Z,51.5632,-176.8379,38.1,2.5,ml,,212,,0.39,us,us10001v83,2015-04-15T01:25:22.299Z,"37km SSW of Adak, Alaska",earthquake
2015-04-01T23:46:25.700Z,35.8448,-97.4991,4.09,2.6,mb_lg,,70,0.06,0.31,us,us10001syx,2015-04-05T03:48:42.767Z,"7km WSW of Guthrie, Oklahoma",earthquake
2015-04-01T23:33:10.000Z,55.2179,-163.8543,128.8,2.5,ml,,208,,0.26,us,us10001v82,2015-04-15T03:24:09.410Z,"49km NW of False Pass, Alaska",earthquake
2015-04-01T23:26:20.200Z,19.1648,-155.4638,43,2.5,Md,,108,0.00898315,0.24,hv,hv60884986,2015-04-02T07:28:52.311Z,"4km SSE of Pahala, Hawaii",earthquake
2015-04-01T23:03:14.600Z,36.5967,-97.6077,6.13,3.1,ml,,65,,0.55,us,us10001t9g,2015-04-05T03:48:16.787Z,"25km SSE of Medford, Oklahoma",earthquake
2015-04-01T23:00:12.000Z,-36.499,-71.487,100,4.1,mb,,,,0.81,us,us10001sya,2015-04-15T03:56:12.907Z,"33km ENE of Coihueco, Chile",earthquake
2015-04-01T22:43:15.000Z,58.6985,-157.5004,26.1,3.2,ml,27,169.199986464001,,0.54,ak,ak11543805,2015-04-07T00:32:11.919Z,"48km W of King Salmon, Alaska",earthquake
2015-04-01T22:25:14.000Z,59.2696,-153.0814,83.2,2.5,ml,56,97.1999922240006,,0.57,ak,ak11543801,2015-04-07T00:32:49.197Z,"90km SW of Anchor Point, Alaska",earthquake
2015-04-01T22:05:15.500Z,36.9374,-97.7295,5,2.5,ml,,51,,0.43,us,us10001t4u,2015-04-15T04:10:53.598Z,"14km N of Medford, Oklahoma",earthquake
2015-04-01T21:23:54.400Z,30.3521,79.5107,10,4.9,mb,,31,6.238,0.52,us,us10001sx7,2015-04-15T04:43:48.585Z,"10km SSE of Pipalkoti, India",earthquake
2015-04-01T21:10:37.000Z,51.6087,-173.3617,17.1,2.6,ml,,212,,1.07,us,us10001v81,2015-04-15T04:54:31.297Z,"87km SE of Atka, Alaska",earthquake
2015-04-01T19:48:52.000Z,50.9296,-177.9807,30.4,2.8,ml,17,244.799980416002,,0.29,ak,ak11543592,2015-04-07T00:34:09.417Z,"87km ESE of Amatignak Island, Alaska",earthquake
2015-04-01T19:19:31.700Z,36.122,-97.5648,5.459,3.2,ml,,97,,0.67,us,us10001svl,2015-04-03T11:52:29.802Z,"18km N of Crescent, Oklahoma",earthquake
2015-04-01T19:02:24.800Z,18.7985,-64.2914,31,3,Md,6,316.8,0.48868351,0.2,pr,pr15091003,2015-04-02T13:44:32.040Z,"54km NE of Road Town, British Virgin Islands",earthquake
2015-04-01T18:44:20.500Z,40.303,143.0711,37.15,4.4,mb,,83,1.711,0.93,us,us10001sv6,2015-04-02T02:46:57.785Z,"120km NE of Miyako, Japan",earthquake
2015-04-01T17:56:25.000Z,60.4568,-146.5281,10,2.5,ml,55,75.5999939520005,,0.65,ak,ak11543516,2015-04-07T00:32:30.641Z,"43km WSW of Cordova, Alaska",earthquake
2015-04-01T16:59:02.370Z,29.202,59.5626,10,4.7,mb,,81,5.19,0.74,us,us10001su5,2015-04-02T01:02:05.059Z,"117km E of Bam, Iran",earthquake
2015-04-01T16:52:58.470Z,42.632,141.2723,144.1,4.2,mb,,72,0.246,0.74,us,us10001stz,2015-04-02T00:55:32.267Z,"11km NW of Shiraoi, Japan",earthquake
2015-04-01T16:45:22.050Z,-10.5119,-78.0506,56.45,5.2,mb,,75,1.885,0.74,us,us10001sts,2015-04-08T14:30:23.423Z,"29km NW of Paramonga, Peru",earthquake
2015-04-01T16:32:00.750Z,45.0283,150.7686,43.61,4.5,mb,,138,5.904,0.83,us,us10001stj,2015-04-02T00:34:30.108Z,"228km E of Kuril'sk, Russia",earthquake
2015-04-01T16:21:18.750Z,-1.8395,99.6549,10.3,4.5,mb,,187,2.558,0.45,us,us10001stg,2015-04-02T00:23:50.411Z,"56km ESE of Muara Siberut, Indonesia",earthquake
2015-04-01T15:56:58.370Z,51.8403,176.5995,53.68,4.6,mb,,97,1.746,1.01,us,us10001st4,2015-04-07T00:31:39.624Z,"73km SE of Buldir Island, Alaska",earthquake
2015-04-01T15:54:14.000Z,-33.744,-71.019,66.5,4,ml,,,,0.54,us,us10001ss9,2015-04-01T22:05:31.686Z,"6km S of El Monte, Chile",earthquake
2015-04-01T14:15:34.810Z,-24.0285,-67.1219,230.59,4.1,mb,,121,2.165,0.94,us,us10001sr8,2015-04-01T22:18:14.977Z,"84km WNW of San Antonio de los Cobres, Argentina",earthquake
2015-04-01T14:07:47.160Z,37.9701667,-122.3515,4.91,2.65,md,120,18,0.01421,0.14,nc,nc72424451,2015-04-07T07:06:40.886Z,"1km NNW of San Pablo, California",earthquake
2015-04-01T12:26:42.000Z,52.4941,-165.5123,3.7,2.5,ml,8,331.199973504002,,0.13,ak,ak11548082,2015-04-07T00:36:54.532Z,"168km SSE of Unalaska, Alaska",earthquake
2015-04-01T11:36:09.500Z,19.1396,-67.7929,10,3,Mb,9,316.8,0.92975632,0.41,pr,pr15091002,2015-04-01T19:38:35.897Z,"89km NE of Punta Cana, Dominican Republic",earthquake
2015-04-01T11:21:01.700Z,19.1243,-67.8632,7,3,Md,13,320.4,0.96568893,0.43,pr,pr15091001,2015-04-01T19:23:32.263Z,"82km NE of Punta Cana, Dominican Republic",earthquake
2015-04-01T11:18:40.000Z,52.4759,-168.0401,17.6,2.6,ml,8,251.999979840002,,0.37,ak,ak11548078,2015-04-07T00:36:37.063Z,"75km SE of Nikolski, Alaska",earthquake
2015-04-01T11:06:36.390Z,-16.0836,-172.8433,10,5.2,mb,,92,10.81,0.76,us,us10001sqq,2015-04-01T19:09:06.824Z,"98km E of Hihifo, Tonga",earthquake
2015-04-01T10:00:38.590Z,15.9542,-91.3429,17.04,4.5,mb,,90,0.65,1.04,us,us10001sq1,2015-04-01T18:03:57.610Z,"16km N of Barillas, Guatemala",earthquake
2015-04-01T09:35:58.670Z,-6.9366,132.49,24.51,5.8,mb,,33,1.573,0.95,us,us10001spt,2015-04-01T17:38:29.149Z,"143km SSW of Tual, Indonesia",earthquake
2015-04-01T08:17:26.530Z,-29.3221,-71.8034,21.18,5.5,mb,,100,1.013,1,us,us10001spm,2015-04-04T21:04:17.164Z,"82km NNW of Coquimbo, Chile",earthquake
2015-04-01T07:33:54.410Z,44.2583,16.3263,17.43,4.1,mb,,29,2.325,0.95,us,us10001spf,2015-04-01T21:14:05.833Z,"9km NNW of Bosansko Grahovo, Bosnia and Herzegovina",earthquake
2015-04-01T06:01:47.590Z,-5.5866,153.0197,13.91,4.6,mb,,171,1.627,0.88,us,us10001sp7,2015-04-01T14:04:21.047Z,"123km S of Taron, Papua New Guinea",earthquake
2015-04-01T04:45:23.000Z,51.794,-173.7443,59.4,2.9,ml,,295,,1.12,us,us10001v2v,2015-04-13T02:01:04.738Z,"54km SE of Atka, Alaska",earthquake
2015-04-01T04:28:32.400Z,36.2024,-97.3277,4.577,2.5,ml,,54,,0.37,us,us10001t4g,2015-04-13T01:59:38.174Z,"10km SSW of Perry, Oklahoma",earthquake
2015-04-01T04:04:09.610Z,18.6645,120.7757,39.65,4.3,mb,,106,1.147,0.98,us,us10001snk,2015-04-13T01:57:09.367Z,"11km N of Pagudpud, Philippines",earthquake
2015-04-01T03:49:03.000Z,50.7664,175.7792,41.5,2.9,ml,,259,,1.22,us,us10001v2u,2015-04-13T00:34:52.510Z,"177km S of Buldir Island, Alaska",earthquake
2015-04-01T03:18:07.600Z,36.4556,-97.7249,4.27,2.5,ml,,89,,0.44,us,us10001sng,2015-04-13T01:56:13.193Z,"15km ENE of Enid, Oklahoma",earthquake
2015-04-01T02:59:55.000Z,51.0088,179.2759,18.6,2.5,ml,7,316.799974656002,,0.33,ak,ak11548030,2015-04-07T00:37:12.500Z,"107km SSW of Semisopochnoi Island, Alaska",earthquake
2015-04-01T02:48:25.970Z,-26.459,28.4622,5,2.6,mb_lg,,288,2.957,1,us,us10001snz,2015-04-01T07:43:29.286Z,"3km SSW of Nigel, South Africa",earthquake
2015-04-01T02:09:10.690Z,0.9257,124.0288,214.62,4.9,mb,,74,2.323,1.04,us,us10001sn7,2015-04-01T10:11:45.509Z,"5km NNE of Lolak, Indonesia",earthquake
2015-04-01T02:07:03.800Z,36.1169,-97.2975,5.083,2.6,ml,,51,,0.53,us,us10001t47,2015-04-07T05:44:43.595Z,"19km S of Perry, Oklahoma",earthquake
2015-04-01T01:23:21.000Z,55.9949,-153.6707,22.3,3.3,ml,,,,0.62,ak,ak11543102,2015-04-15T05:25:12.969Z,"123km E of Chirikof Island, Alaska",earthquake
2015-04-01T01:14:45.870Z,-5.3871,147.5129,158.76,4.5,mb,,200,4.006,0.68,us,us200026av,2015-04-15T04:26:33.608Z,"140km NNW of Finschhafen, Papua New Guinea",earthquake
2015-04-01T01:13:13.790Z,-5.5352,152.2531,10,4.6,mb,,149,1.338,1,us,us10001smt,2015-04-15T04:17:40.297Z,"130km S of Kokopo, Papua New Guinea",earthquake
2015-04-01T00:41:56.000Z,51.4975,-177.8981,59.8,2.6,ml,,194,,0.19,us,us10001v7x,2015-04-15T04:08:27.283Z,"46km SSE of Tanaga Volcano, Alaska",earthquake
2015-04-01T00:41:01.350Z,56.543,-169.3296,18.35,3.1,ml,,98,0.811,0.84,us,us10001v84,2015-04-15T04:07:05.087Z,"89km SE of City of Saint Paul, Alaska",earthquake
2015-04-01T00:32:06.510Z,-18.385,168.5283,70.46,4.6,mb,,102,3.185,0.99,us,us200026a4,2015-04-15T04:04:55.873Z,"75km SSE of Port-Vila, Vanuatu",earthquake
2015-04-01T00:04:15.600Z,18.5779,-67.137,82,3,Md,9,284.4,0.11228941,0.07,pr,pr15091000,2015-04-15T03:58:40.634Z,"10km NNW of San Antonio, Puerto Rico",earthquake
2015-03-31T23:39:52.450Z,51.0596,179.158,30.24,3.8,mb,,224,0.33,0.4,us,us2000255l,2015-04-15T01:35:26.798Z,"103km SSW of Semisopochnoi Island, Alaska",earthquake
2015-03-31T23:27:14.880Z,-22.1896,-68.6182,111.29,4,mb,,86,0.5,0.78,us,us10001sm0,2015-04-15T01:13:47.087Z,"44km NE of Calama, Chile",earthquake
2015-03-31T22:53:29.000Z,51.0241,179.1522,7.2,3.7,ml,,,,0.73,ak,ak11543021,2015-04-08T20:28:55.616Z,"107km SSW of Semisopochnoi Island, Alaska",earthquake
2015-03-31T22:14:20.820Z,-5.5736,152.5882,30.48,4.5,mb,,93,1.437,0.61,us,us10001sld,2015-04-01T06:16:51.772Z,"131km SSW of Taron, Papua New Guinea",earthquake
2015-03-31T22:13:47.310Z,47.3771667,-122.7181667,23.81,2.58,ml,30,87,0.1303,0.18,uw,uw60991011,2015-04-04T03:22:03.102Z,"4km NNE of Key Center, Washington",earthquake
2015-03-31T22:04:13.450Z,-10.9378,162.8898,41.53,4.5,mb,,116,3.257,1.19,us,us10001sl4,2015-04-01T06:06:52.568Z,"118km ESE of Kirakira, Solomon Islands",earthquake
2015-03-31T21:56:07.700Z,36.5162,-98.9887,5,2.5,ml,,224,,0.63,us,us10001t9t,2015-04-05T04:28:09.273Z,"21km ENE of Mooreland, Oklahoma",earthquake
2015-03-31T19:48:57.000Z,60.3005,-153.1524,144.6,2.7,ml,,,,0.57,ak,ak11542805,2015-04-09T00:39:33.743Z,"20km SW of Redoubt Volcano, Alaska",earthquake
2015-03-31T19:23:48.470Z,-30.3317,-69.1973,31.5,4.4,mwr,,83,1.287,0.91,us,us10001shc,2015-04-01T21:27:39.553Z,"44km WSW of San Jose de Jachal, Argentina",earthquake
2015-03-31T18:37:39.000Z,51.0804,179.2185,18.4,3.2,ml,,,,0.38,ak,ak11542757,2015-04-09T00:39:03.010Z,"100km SSW of Semisopochnoi Island, Alaska",earthquake
2015-03-31T18:29:48.000Z,51.0416,179.2146,17.7,3.6,ml,,,,0.57,ak,ak11542751,2015-04-08T20:31:26.928Z,"104km SSW of Semisopochnoi Island, Alaska",earthquake
2015-03-31T18:28:57.000Z,51.0539,179.3227,17.4,2.8,ml,,,,0.28,ak,ak11549380,2015-04-08T20:29:56.549Z,"101km S of Semisopochnoi Island, Alaska",earthquake
2015-03-31T18:27:35.230Z,51.0532,179.3344,27.49,4.1,mb,,179,0.325,1.03,us,us10001sg6,2015-04-08T20:30:51.057Z,"101km S of Semisopochnoi Island, Alaska",earthquake
2015-03-31T18:19:26.190Z,50.9638,179.3291,17.47,4,mb,,217,0.414,1.33,us,us10001sfx,2015-04-08T20:30:50.103Z,"111km S of Semisopochnoi Island, Alaska",earthquake
2015-03-31T17:05:11.970Z,10.2567,-84.622,93.44,4.4,mb,,76,0.327,1.03,us,us10001ses,2015-04-01T19:18:12.557Z,"12km S of Pocosol, Costa Rica",earthquake
2015-03-31T16:57:50.800Z,19.1655,-67.754,62,3,Md,6,327.6,1.17050482,0.15,pr,pr15090001,2015-04-01T01:00:23.876Z,"94km NE of Punta Cana, Dominican Republic",earthquake
2015-03-31T16:50:22.100Z,-5.5959,152.6376,52.95,4.9,mb,,126,1.473,0.69,us,us10001sef,2015-04-01T00:53:10.736Z,"132km SSW of Taron, Papua New Guinea",earthquake
2015-03-31T16:25:29.000Z,51.0802,179.2102,12.2,3.6,ml,,,,1.07,ak,ak11542646,2015-04-09T00:38:46.030Z,"100km SSW of Semisopochnoi Island, Alaska",earthquake
2015-03-31T16:23:07.000Z,36.921,-97.7934,2.634,3,ml,,59,,0.51,us,us10001sei,2015-04-01T03:29:14.182Z,"13km NNW of Medford, Oklahoma",earthquake
2015-03-31T15:48:43.240Z,38.3533,20.3935,24.61,4.6,mb,,85,1.66,1.13,us,us10001scl,2015-03-31T23:51:23.841Z,"17km N of Lixourion, Greece",earthquake
2015-03-31T15:21:07.600Z,36.6028,-97.6158,2.713,3.4,ml,,64,,0.53,us,us10001scb,2015-03-31T23:23:42.638Z,"24km SSE of Medford, Oklahoma",earthquake
2015-03-31T14:46:54.900Z,36.3262,-97.5257,2.554,3,ml,,58,,0.28,us,us10001scn,2015-04-01T01:34:50.194Z,"21km W of Perry, Oklahoma",earthquake
2015-03-31T12:18:24.370Z,-4.8472,152.5066,32.74,5.9,mwb,,24,0.735,0.91,us,us10001sbf,2015-03-31T20:20:55.974Z,"61km SSE of Kokopo, Papua New Guinea",earthquake
2015-03-31T12:15:21.930Z,-4.918,152.5934,35,5.6,mb,,21,0.839,1.47,us,us10001sbg,2015-03-31T20:18:04.069Z,"69km SW of Taron, Papua New Guinea",earthquake
2015-03-31T12:10:43.380Z,-10.9135,162.4525,47.6,5.8,mb,,37,2.868,1.08,us,us10001sbc,2015-03-31T16:51:37.000Z,"77km SE of Kirakira, Solomon Islands",earthquake
2015-03-31T10:08:08.400Z,19.4187,-155.6145,1.9,3.3,Ml,,79.2,0.03593261,0.17,hv,hv60883896,2015-03-31T18:10:44.944Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-03-31T09:09:24.820Z,10.0938,-84.2155,10,4.6,mb,,79,0.137,1.41,us,us10001sal,2015-04-03T18:41:53.160Z,"2km N of Sabanilla, Costa Rica",earthquake
2015-03-31T06:57:17.960Z,34.6156667,-119.0556667,6.43,2.72,ml,64,23,0.1238,0.3,ci,ci37353160,2015-04-04T15:20:05.727Z,"25km SSW of Frazier Park, California",earthquake
2015-03-31T06:41:16.000Z,60.5305,-148.8766,16.7,3.2,ml,,,,0.58,ak,ak11542413,2015-04-08T20:28:01.335Z,"29km SSW of Whittier, Alaska",earthquake
2015-03-31T06:36:19.360Z,54.7814,-159.7371,27.38,4.4,mb,,158,0.71,1.26,us,us10001s94,2015-04-08T20:26:53.657Z,"11km W of Chernabura Island, Alaska",earthquake
2015-03-31T05:16:16.200Z,18.2369,-67.0102,33,2.8,Md,9,108,0.0943231,0.31,pr,pr15090000,2015-03-31T13:18:56.848Z,"2km SW of Las Marias, Puerto Rico",earthquake
2015-03-31T04:23:16.250Z,53.8438,-163.9861,18.45,3.1,ml,,203,0.781,0.58,us,us20002544,2015-04-13T00:28:06.953Z,"118km SSW of False Pass, Alaska",earthquake
2015-03-31T03:51:12.670Z,13.173,-44.672,10,4.8,mb,,112,11.231,0.79,us,us2000258u,2015-04-13T01:55:08.355Z,"Northern Mid-Atlantic Ridge",earthquake
2015-03-31T03:46:32.890Z,2.4057,128.1853,137.78,4.8,mb,,106,1.817,0.69,us,us10001s8m,2015-04-13T01:53:18.419Z,"77km NNE of Tobelo, Indonesia",earthquake
2015-03-31T03:42:40.400Z,36.784,-98.0176,6.37,3,ml,,,,0.49,us,us10001s8l,2015-04-13T01:50:51.561Z,"25km W of Medford, Oklahoma",earthquake
2015-03-31T02:52:17.810Z,13.1906,-44.7886,12.17,4.8,mb,,91,11.164,0.99,us,us10001s8k,2015-04-13T01:49:08.533Z,"Northern Mid-Atlantic Ridge",earthquake
2015-03-31T01:58:24.000Z,59.7086,-151.0036,46.1,2.9,ml,,,,0.76,ak,ak11542357,2015-04-12T22:38:16.040Z,"16km E of Fritz Creek, Alaska",earthquake
2015-03-31T01:45:54.200Z,36.8358,-97.8754,4.057,2.5,ml,,65,,0.58,us,us10001tm3,2015-04-13T01:45:29.110Z,"13km WNW of Medford, Oklahoma",earthquake
2015-03-31T01:34:04.000Z,52.9011,-162.8629,31.8,2.6,ml,,,,0.53,us,us20002543,2015-04-09T22:29:46.276Z,"220km S of False Pass, Alaska",earthquake
2015-03-31T00:35:25.800Z,36.4674,-97.3236,3.55,2.5,ml,,45,,0.3,us,us10001ska,2015-04-13T22:25:10.354Z,"19km N of Perry, Oklahoma",earthquake
2015-03-31T00:24:28.000Z,51.494,-178.1324,13.2,2.8,ml,,,,0.72,ak,ak11542341,2015-04-08T20:30:27.524Z,"43km S of Tanaga Volcano, Alaska",earthquake
2015-03-31T00:18:04.000Z,51.112,-178.6328,25.7,2.9,ml,,,,0.65,us,us10001s8c,2015-04-13T05:27:57.277Z,"37km ESE of Amatignak Island, Alaska",earthquake
2015-03-30T22:15:15.220Z,-5.4931,153.0228,10,4.2,mb,,163,1.551,1.2,us,us10001vea,2015-04-14T23:48:15.021Z,"113km S of Taron, Papua New Guinea",earthquake
2015-03-30T22:13:36.460Z,-21.7117,-177.9657,383.57,4.2,mb,,116,5.443,1.04,us,us10001ve9,2015-04-14T05:03:21.441Z,"140km SSE of Ndoi Island, Fiji",earthquake
2015-03-30T22:00:49.100Z,36.5022,-97.1578,6.239,2.7,ml,,61,,0.36,us,us10001sdv,2015-04-14T04:43:45.694Z,"22km SSW of McCord, Oklahoma",earthquake
2015-03-30T21:29:30.710Z,-20.5483,-177.7637,554.74,4,mb,,231,4.838,0.62,us,us10001ve5,2015-04-14T04:26:51.883Z,"98km E of Ndoi Island, Fiji",earthquake
2015-03-30T21:23:47.120Z,32.4446,47.9581,11.96,4.3,mb,,62,0.789,1.17,us,us10001s6m,2015-04-13T23:39:55.114Z,"38km NW of Shush, Iran",earthquake
2015-03-30T21:16:06.960Z,51.764,-173.3882,37.24,4.1,mb,,141,0.665,0.91,us,us10001s6n,2015-04-13T00:39:54.321Z,"73km SE of Atka, Alaska",earthquake
2015-03-30T21:00:46.060Z,-22.7253,-66.1446,240.29,4.7,mb,,33,2.557,1.19,us,us10001s5r,2015-04-13T00:18:11.510Z,"45km W of Abra Pampa, Argentina",earthquake
2015-03-30T20:07:38.020Z,26.7837,128.4272,49.3,4.2,mb,,135,0.147,0.98,us,us10001s4z,2015-03-31T21:00:11.813Z,"49km ENE of Nago, Japan",earthquake
2015-03-30T19:41:19.890Z,-5.4403,153.1906,28.56,4.7,mb,,91,1.608,0.74,us,us10001s4s,2015-03-31T20:50:40.978Z,"109km S of Taron, Papua New Guinea",earthquake
2015-03-30T19:38:27.300Z,-5.3107,152.994,43.52,4.5,mb,,172,1.386,0.66,us,us10001s4u,2015-03-31T20:40:09.065Z,"93km S of Taron, Papua New Guinea",earthquake
2015-03-30T19:34:36.000Z,52.1212,-170.5216,57,2.9,ml,,,,1.25,us,us10001s76,2015-04-09T00:38:12.280Z,"58km SSE of Yunaska Island, Alaska",earthquake
2015-03-30T19:30:33.640Z,36.2265,-120.3493333,10.87,2.79,md,82,56,0.02334,0.09,nc,nc72423801,2015-03-31T04:35:06.789Z,"9km N of Coalinga, California",earthquake
2015-03-30T19:26:06.000Z,51.5345,-179.1419,66.5,2.7,ml,,,,0.72,ak,ak11542082,2015-04-07T22:51:16.956Z,"30km N of Amatignak Island, Alaska",earthquake
2015-03-30T19:15:13.600Z,36.1127,-97.5619,4.499,2.5,ml,,64,,0.65,us,us10001s51,2015-03-31T18:13:18.266Z,"18km N of Crescent, Oklahoma",earthquake
2015-03-30T19:07:40.200Z,19.2411,-67.252,25,3,Md,7,324,0.78063598,0.18,pr,pr15089005,2015-03-31T16:15:47.040Z,"84km N of San Antonio, Puerto Rico",earthquake
2015-03-30T18:41:53.670Z,-2.0981,133.5477,38.89,4.8,mb,,70,1.532,0.96,us,us10001s3p,2015-03-31T16:14:10.335Z,"148km SSW of Manokwari, Indonesia",earthquake
2015-03-30T18:03:16.300Z,0.8311,146.292,12.52,4.8,mb,,85,3.05,0.96,us,us10001s3n,2015-03-31T16:05:08.443Z,"Federated States of Micronesia region",earthquake
2015-03-30T18:02:10.460Z,-15.5821,-172.8168,9.2,5.7,mwb,,42,1.943,0.81,us,us10001s3e,2015-03-31T17:12:14.000Z,"107km ENE of Hihifo, Tonga",earthquake
2015-03-30T17:52:52.000Z,51.2376,-179.1481,25.6,2.5,ml,,,,0.53,ak,ak11541804,2015-04-07T22:51:53.417Z,"3km SW of Amatignak Island, Alaska",earthquake
2015-03-30T17:06:56.280Z,-5.4319,152.5158,39.05,4.6,mb,,46,1.281,1.1,us,us10001s2z,2015-03-31T14:39:13.989Z,"121km SSW of Taron, Papua New Guinea",earthquake
2015-03-30T17:03:44.700Z,36.1133,-97.2325,5.295,2.8,ml,,67,,0.42,us,us10001s4h,2015-03-30T22:17:23.324Z,"15km W of Stillwater, Oklahoma",earthquake
2015-03-30T16:58:03.000Z,51.3208,-177.7076,44.9,2.6,ml,,,,0.67,ak,ak11541705,2015-04-07T22:51:35.697Z,"69km SSE of Tanaga Volcano, Alaska",earthquake
2015-03-30T16:51:41.700Z,36.6331,-98.0945,6.399,2.6,ml,,87,,0.62,us,us10001s5f,2015-04-01T15:46:52.401Z,"18km ENE of Helena, Oklahoma",earthquake
2015-03-30T16:33:16.000Z,59.9365,-152.7018,98.3,2.8,ml,,,,0.7,ak,ak11541687,2015-04-07T22:51:08.212Z,"51km WNW of Anchor Point, Alaska",earthquake
2015-03-30T16:32:19.300Z,35.6212,-97.0714,5.213,2.5,ml,,98,,0.48,us,us10001s6g,2015-04-01T15:35:02.580Z,"12km ESE of Luther, Oklahoma",earthquake
2015-03-30T16:28:10.640Z,-2.2121,138.8835,49.1,4.9,mb,,28,6.665,0.83,us,us10001s2a,2015-03-31T00:30:53.289Z,"194km WNW of Abepura, Indonesia",earthquake
2015-03-30T16:12:43.610Z,-1.8421,120.682,47.82,4.6,mb,,53,2.235,1.18,us,us10001s22,2015-03-31T00:15:22.766Z,"25km N of Pendolo, Indonesia",earthquake
